80 
0.000000 0.000000
0.196344 0.195085
0.392687 0.382673
0.589031 0.555556
0.785375 0.707090
0.981719 0.831454
1.178062 0.923866
1.374406 0.980777
1.570750 1.000000
1.767094 0.980795
1.963438 0.923902
2.159781 0.831505
2.356125 0.707156
2.552469 0.555633
2.748812 0.382758
2.945156 0.195176
3.141500 0.000093
3.337844 -0.194994
3.534188 -0.382587
3.730531 -0.555479
3.926875 -0.707025
4.123219 -0.831402
4.319562 -0.923831
4.515906 -0.980759
4.712250 -1.000000
4.908594 -0.980814
5.104938 -0.923937
5.301281 -0.831556
5.497625 -0.707221
5.693969 -0.555710
5.890313 -0.382844
6.086656 -0.195266
6.283000 -0.000185
6.479344 0.194903
6.675687 0.382502
6.872031 0.555402
7.068375 0.706959
7.264719 0.831351
7.461062 0.923795
7.657406 0.980741
7.853750 1.000000
8.050094 0.980832
8.246437 0.923973
8.442781 0.831608
8.639125 0.707287
8.835468 0.555787
9.031813 0.382930
9.228156 0.195357
9.424500 0.000278
9.620844 -0.194812
9.817187 -0.382416
10.013532 -0.555325
10.209875 -0.706894
10.406219 -0.831299
10.602563 -0.923760
10.798906 -0.980723
10.995250 -1.000000
11.191594 -0.980850
11.387938 -0.924008
11.584281 -0.831659
11.780625 -0.707352
11.976969 -0.555864
12.173312 -0.383015
12.369657 -0.195448
12.566000 -0.000371
12.762343 0.194721
12.958688 0.382330
13.155031 0.555248
13.351375 0.706828
13.547719 0.831248
13.744062 0.923724
13.940406 0.980705
14.136750 1.000000
14.333094 0.980868
14.529437 0.924043
14.725781 0.831711
14.922125 0.707418
15.118468 0.555941
15.314813 0.383101
15.511156 0.195539
